image_id,width,height,lesion_ratio,processed_canvas,processed_content_width,processed_content_height,processed_image_pixels,processed_lesion_pixels,processed_lesion_ratio,processed_lesion_percent,status,flags
001340,3008,2000,0.320672,512x512,512,340,262144,55822,0.21294403,21.2944,ok,
001341,640,480,0.36236,512x512,512,384,262144,71279,0.27190781,27.1908,ok,
001342,6648,4399,0.682384,512x512,512,339,262144,118412,0.45170593,45.1706,ok,
001343,640,480,0.154414,512x512,512,384,262144,30375,0.11587143,11.5871,ok,
001344,4288,2848,0.039998,512x512,512,340,262144,6948,0.02650452,2.6505,ok,
001345,1024,768,0.322793,512x512,512,384,262144,63510,0.24227142,24.2271,ok,
001346,3008,2000,0.050227,512x512,512,340,262144,8728,0.03329468,3.3295,ok,
001347,919,802,0.136803,512x512,512,447,262144,31312,0.1194458,11.9446,ok,
001348,3024,2016,0.134273,512x512,512,341,262144,23444,0.08943176,8.9432,ok,
001349,3008,2000,0.553068,512x512,512,340,262144,96271,0.36724472,36.7245,ok,
001350,4288,2848,0.900171,512x512,512,340,262144,156764,0.5980072,59.8007,ok,
001351,1024,768,0.833584,512x512,512,384,262144,163870,0.62511444,62.5114,ok,
001352,1024,768,0.130249,512x512,512,384,262144,25606,0.09767914,9.7679,ok,
001353,3072,2304,0.153314,512x512,512,384,262144,30116,0.11488342,11.4883,ok,
001354,1024,768,0.103442,512x512,512,384,262144,20353,0.07764053,7.7641,ok,
001355,6648,4459,0.784495,512x512,512,343,262144,137791,0.52563095,52.5631,ok,
001356,3072,2304,0.537592,512x512,512,384,262144,105699,0.40320969,40.321,ok,
001357,4288,2848,0.031693,512x512,512,340,262144,5513,0.02103043,2.103,ok,
001358,4288,2848,0.32612,512x512,512,340,262144,56770,0.21656036,21.656,ok,
001359,640,480,0.540915,512x512,512,384,262144,106369,0.40576553,40.5766,ok,
001360,3872,2592,0.024335,512x512,512,343,262144,4274,0.01630402,1.6304,ok,
001361,3072,2304,0.276836,512x512,512,384,262144,54418,0.2075882,20.7588,ok,
001362,3072,2304,0.18411,512x512,512,384,262144,36200,0.13809204,13.8092,ok,
001363,6682,4441,0.301606,512x512,512,340,262144,52493,0.2002449,20.0245,ok,
001364,640,480,0.253786,512x512,512,384,262144,49915,0.19041061,19.0411,ok,
001365,3072,2304,0.379172,512x512,512,384,262144,74576,0.28448486,28.4485,ok,
001366,3008,2000,0.03677,512x512,512,340,262144,6398,0.02440643,2.4406,ok,
001367,4288,2848,0.157429,512x512,512,340,262144,27403,0.10453415,10.4534,ok,
001368,4288,2848,0.071589,512x512,512,340,262144,12472,0.0475769,4.7577,ok,
001369,2059,1732,0.226638,512x512,512,431,262144,49996,0.1907196,19.072,ok,
001370,1024,768,0.255035,512x512,512,384,262144,50149,0.19130325,19.1303,ok,
001371,1024,768,0.135171,512x512,512,384,262144,26579,0.10139084,10.1391,ok,
001372,6641,4440,0.546547,512x512,512,342,262144,95728,0.36517334,36.5173,ok,
001373,4288,2848,0.154308,512x512,512,340,262144,26876,0.1025238,10.2524,ok,
001374,640,480,0.112503,512x512,512,384,262144,22136,0.08444214,8.4442,ok,
001375,3872,2592,0.034047,512x512,512,343,262144,5972,0.02278137,2.2781,ok,
001376,1024,768,0.261893,512x512,512,384,262144,51471,0.19634628,19.6346,ok,
001377,1024,768,0.784588,512x512,512,384,262144,154323,0.58869553,58.8696,ok,
001378,3872,2592,0.012691,512x512,512,343,262144,2208,0.00842285,0.8423,ok,
001379,4288,2848,0.066562,512x512,512,340,262144,11588,0.04420471,4.4205,ok,
001380,1024,768,0.256449,512x512,512,384,262144,50415,0.19231796,19.2318,ok,
001381,1453,1241,0.535749,512x512,512,437,262144,119871,0.45727158,45.7272,ok,
001382,3072,2304,0.11205,512x512,512,384,262144,22035,0.08405685,8.4057,ok,
001383,4288,2848,0.049628,512x512,512,340,262144,8644,0.03297424,3.2974,ok,
001384,6622,4441,0.112228,512x512,512,343,262144,19707,0.07517624,7.5176,ok,
001385,2592,1936,0.099005,512x512,512,382,262144,19376,0.07391357,7.3914,ok,
001386,640,480,0.14459,512x512,512,384,262144,28463,0.10857773,10.8578,ok,
001387,1502,1051,0.302081,512x512,512,358,262144,55392,0.21130371,21.1304,ok,
001388,3008,2000,0.073155,512x512,512,340,262144,12724,0.04853821,4.8538,ok,
001389,767,576,0.138941,512x512,512,385,262144,27322,0.10422516,10.4225,ok,
001390,1024,768,0.162318,512x512,512,384,262144,31901,0.12169266,12.1693,ok,
001391,6688,4439,0.729937,512x512,512,340,262144,127061,0.48469925,48.4699,ok,
001392,640,480,0.174759,512x512,512,384,262144,34388,0.13117981,13.118,ok,
001393,6621,4402,0.150832,512x512,512,340,262144,26257,0.10016251,10.0163,ok,
001394,3872,2592,0.054851,512x512,512,343,262144,9628,0.03672791,3.6728,ok,
001395,1024,768,0.167066,512x512,512,384,262144,32838,0.12526703,12.5267,ok,
001396,3072,2304,0.405415,512x512,512,384,262144,79718,0.30410004,30.41,ok,
001397,4288,2848,0.074975,512x512,512,340,262144,13052,0.04978943,4.9789,ok,
001398,4288,2848,0.025814,512x512,512,340,262144,4501,0.01716995,1.717,ok,
001399,4288,2848,0.35286,512x512,512,340,262144,61416,0.23428345,23.4283,ok,
001400,6608,4419,0.496228,512x512,512,342,262144,86921,0.3315773,33.1577,ok,
001401,6648,4439,0.031008,512x512,512,342,262144,5443,0.0207634,2.0763,ok,
001402,4288,2848,0.152487,512x512,512,340,262144,26532,0.10121155,10.1212,ok,
001403,3072,2304,0.369529,512x512,512,384,262144,72656,0.27716064,27.7161,ok,
001404,1024,768,0.924002,512x512,512,384,262144,181552,0.69256592,69.2566,ok,
001405,2265,1965,0.119159,512x512,512,444,262144,27067,0.10325241,10.3252,ok,
001406,4288,2848,0.036271,512x512,512,340,262144,6316,0.02409363,2.4094,ok,
001407,3072,2304,0.091156,512x512,512,384,262144,17924,0.06837463,6.8375,ok,
001408,4288,2848,0.085884,512x512,512,340,262144,14921,0.0569191,5.6919,ok,
001409,3024,2016,0.027206,512x512,512,341,262144,4756,0.0181427,1.8143,ok,
001410,1024,768,0.882915,512x512,512,384,262144,173620,0.66230774,66.2308,ok,
001411,6642,4420,0.203209,512x512,512,341,262144,35481,0.13534927,13.5349,ok,
001412,2048,1536,0.370328,512x512,512,384,262144,72807,0.27773666,27.7737,ok,
001413,4288,2848,0.008587,512x512,512,340,262144,1489,0.00568008,0.568,ok,
001414,3008,2000,0.012163,512x512,512,340,262144,2136,0.00814819,0.8148,ok,
001415,1024,768,0.240053,512x512,512,384,262144,47209,0.18008804,18.0088,ok,
001416,3072,2304,0.030245,512x512,512,384,262144,5948,0.02268982,2.269,ok,
001417,962,670,0.260586,512x512,512,357,262144,47637,0.18172073,18.1721,ok,
001418,3072,2304,0.032748,512x512,512,384,262144,6440,0.02456665,2.4567,ok,
001419,4288,2848,0.306684,512x512,512,340,262144,53390,0.20366669,20.3667,ok,
001420,3872,2592,0.999992,512x512,512,343,262144,175614,0.66991425,66.9914,review,almost_full_mask
001421,4288,2848,0.34974,512x512,512,340,262144,60884,0.23225403,23.2254,ok,
001422,767,576,0.295605,512x512,512,385,262144,58278,0.22231293,22.2313,ok,
001423,1024,768,0.143014,512x512,512,384,262144,28120,0.10726929,10.7269,ok,
001424,3072,2304,0.293724,512x512,512,384,262144,57752,0.2203064,22.0306,ok,
001425,3008,2000,0.069844,512x512,512,340,262144,12157,0.04637527,4.6375,ok,
001426,3872,2592,0.122695,512x512,512,343,262144,21548,0.0821991,8.2199,ok,
001427,3024,2016,0.187283,512x512,512,341,262144,32697,0.12472916,12.4729,ok,
001428,3008,2000,0.028776,512x512,512,340,262144,4984,0.01901245,1.9012,ok,
001429,796,682,0.063194,512x512,512,439,262144,14217,0.05423355,5.4234,ok,
001430,3872,2592,0.03705,512x512,512,343,262144,6493,0.02476883,2.4769,ok,
001431,3024,2016,0.084792,512x512,512,341,262144,14796,0.05644226,5.6442,ok,
001432,6648,4419,0.608958,512x512,512,340,262144,106018,0.40442657,40.4427,ok,
001433,3072,2304,0.110686,512x512,512,384,262144,21764,0.08302307,8.3023,ok,
001434,1024,768,0.041856,512x512,512,384,262144,8236,0.03141785,3.1418,ok,
001435,6708,4439,0.201124,512x512,512,339,262144,34924,0.13322449,13.3224,ok,
001436,1024,768,0.586118,512x512,512,384,262144,115291,0.43980026,43.98,ok,
001437,3072,2304,0.814925,512x512,512,384,262144,160194,0.61109161,61.1092,ok,
001438,6602,4382,0.416952,512x512,512,340,262144,72596,0.27693176,27.6932,ok,
001439,1504,1129,0.19624,512x512,512,384,262144,38583,0.14718246,14.7182,ok,
001440,2592,1936,0.234039,512x512,512,382,262144,45801,0.17471695,17.4717,ok,
001441,2048,1536,0.178566,512x512,512,384,262144,35108,0.13392639,13.3926,ok,
001442,4288,2848,0.067195,512x512,512,340,262144,11697,0.04462051,4.4621,ok,
001443,4288,2848,0.050971,512x512,512,340,262144,8880,0.03387451,3.3875,ok,
001444,4288,2848,0.274869,512x512,512,340,262144,47844,0.18251038,18.251,ok,
001445,3008,2000,0.004209,512x512,512,340,262144,744,0.00283813,0.2838,review,very_small_lesion
001446,3872,2592,0.949197,512x512,512,343,262144,166576,0.63543701,63.5437,ok,
001447,3072,2304,0.132475,512x512,512,384,262144,26048,0.09936523,9.9365,ok,
001448,4288,2848,0.147702,512x512,512,340,262144,25719,0.0981102,9.811,ok,
001449,640,480,0.660143,512x512,512,384,262144,129858,0.49536896,49.5369,ok,
001450,6662,4382,0.660407,512x512,512,337,262144,113950,0.43468475,43.4685,ok,
001451,640,480,0.255085,512x512,512,384,262144,50158,0.19133759,19.1338,ok,
001452,2592,1936,0.483952,512x512,512,382,262144,94640,0.36102295,36.1023,ok,
001453,1024,768,0.546101,512x512,512,384,262144,107369,0.40958023,40.958,ok,
001454,3072,2304,0.144559,512x512,512,384,262144,28424,0.10842896,10.8429,ok,
001455,4288,2848,0.413682,512x512,512,340,262144,72010,0.27469635,27.4696,ok,
001456,767,576,0.143807,512x512,512,385,262144,28291,0.1079216,10.7922,ok,
001457,6682,4422,0.343978,512x512,512,339,262144,59668,0.22761536,22.7615,ok,
001458,1022,767,0.09009,512x512,512,384,262144,17719,0.06759262,6.7593,ok,
001459,1024,768,0.042491,512x512,512,384,262144,8355,0.0318718,3.1872,ok,
001460,3072,2304,0.133,512x512,512,384,262144,26193,0.09991837,9.9918,ok,
001461,4288,2848,0.14586,512x512,512,340,262144,25393,0.09686661,9.6867,ok,
001462,1024,768,0.170336,512x512,512,384,262144,33482,0.12772369,12.7724,ok,
001463,640,480,0.072559,512x512,512,384,262144,14291,0.05451584,5.4516,ok,
001464,4288,2848,0.143875,512x512,512,340,262144,25040,0.09552002,9.552,ok,
001465,2048,1536,0.099325,512x512,512,384,262144,19534,0.0745163,7.4516,ok,
001466,3008,2000,0.087552,512x512,512,340,262144,15234,0.0581131,5.8113,ok,
001467,1504,1129,0.414649,512x512,512,384,262144,81534,0.31102753,31.1028,ok,
001468,1024,768,0.045756,512x512,512,384,262144,8998,0.03432465,3.4325,ok,
001469,3072,2304,0.147734,512x512,512,384,262144,29048,0.11080933,11.0809,ok,
001470,1024,768,0.070243,512x512,512,384,262144,13819,0.0527153,5.2715,ok,
001471,640,480,0.115094,512x512,512,384,262144,22653,0.08641434,8.6414,ok,
001472,962,722,0.276179,512x512,512,384,262144,54329,0.20724869,20.7249,ok,
001473,2314,2067,0.271325,512x512,512,457,262144,63480,0.24215698,24.2157,ok,
001474,2048,1536,0.493453,512x512,512,384,262144,97021,0.37010574,37.0106,ok,
001475,1024,768,0.119105,512x512,512,384,262144,23432,0.08938599,8.9386,ok,
001476,6648,4419,0.11873,512x512,512,340,262144,20684,0.0789032,7.8903,ok,
001477,1024,768,0.510866,512x512,512,384,262144,100437,0.38313675,38.3137,ok,
001478,4288,2848,0.033791,512x512,512,340,262144,5880,0.02243042,2.243,ok,
001479,3008,2000,0.065499,512x512,512,340,262144,11400,0.04348755,4.3488,ok,
001480,722,542,0.281784,512x512,512,384,262144,55389,0.21129227,21.1292,ok,
001481,3072,2304,0.151885,512x512,512,384,262144,29864,0.11392212,11.3922,ok,
001482,640,480,0.21543,512x512,512,384,262144,42391,0.16170883,16.1709,ok,
001483,640,480,0.435837,512x512,512,384,262144,85738,0.32706451,32.7065,ok,
001484,1024,768,0.195076,512x512,512,384,262144,38338,0.14624786,14.6248,ok,
001485,4288,2848,0.008512,512x512,512,340,262144,1479,0.00564194,0.5642,ok,
001486,4288,2848,0.037499,512x512,512,340,262144,6540,0.02494812,2.4948,ok,
001487,6621,4401,0.21321,512x512,512,340,262144,37116,0.1415863,14.1586,ok,
001488,1024,768,0.222796,512x512,512,384,262144,43798,0.16707611,16.7076,ok,
001489,4288,2848,0.023174,512x512,512,340,262144,4034,0.01538849,1.5388,ok,
001490,4288,2848,0.050458,512x512,512,340,262144,8776,0.03347778,3.3478,ok,
001491,4288,2848,0.149798,512x512,512,340,262144,26064,0.09942627,9.9426,ok,
001492,3072,2304,0.129562,512x512,512,384,262144,25539,0.09742355,9.7424,ok,
001493,1024,768,0.143223,512x512,512,384,262144,28197,0.10756302,10.7563,ok,
001494,6668,4439,0.339285,512x512,512,341,262144,59245,0.22600174,22.6002,ok,
001495,3872,2592,0.953948,512x512,512,343,262144,167507,0.63898849,63.8988,review,almost_full_mask
001496,2655,2292,0.235286,512x512,512,442,262144,53268,0.20320129,20.3201,ok,
001497,4288,2848,0.116562,512x512,512,340,262144,20282,0.07736969,7.737,ok,
001498,3008,2000,0.158221,512x512,512,340,262144,27532,0.10502625,10.5026,ok,
001499,3072,2304,0.864613,512x512,512,384,262144,170304,0.6496582,64.9658,ok,
001500,4288,2848,0.06258,512x512,512,340,262144,10892,0.04154968,4.155,ok,
001501,3008,2000,0.043554,512x512,512,340,262144,7598,0.02898407,2.8984,ok,
001502,3008,2000,0.017145,512x512,512,340,262144,2981,0.01137161,1.1372,ok,
001503,1024,768,0.108676,512x512,512,384,262144,21348,0.08143616,8.1436,ok,
001504,3024,2016,0.065254,512x512,512,341,262144,11386,0.04343414,4.3434,ok,
001505,640,480,0.152572,512x512,512,384,262144,30027,0.11454391,11.4544,ok,
001506,4288,2848,0.011369,512x512,512,340,262144,1968,0.00750732,0.7507,ok,
001507,3872,2592,0.025891,512x512,512,343,262144,4556,0.01737976,1.738,ok,
001508,4288,2848,0.276445,512x512,512,340,262144,48124,0.18357849,18.3578,ok,
001509,4288,2848,0.07756,512x512,512,340,262144,13480,0.05142212,5.1422,ok,
001510,1024,768,0.108302,512x512,512,384,262144,21300,0.08125305,8.1253,ok,
001511,3072,2304,0.055818,512x512,512,384,262144,10976,0.04187012,4.187,ok,
001512,1502,1036,0.584618,512x512,512,353,262144,105669,0.40309525,40.3095,ok,
001513,640,480,0.098825,512x512,512,384,262144,19460,0.07423401,7.4234,ok,
001514,1024,768,0.394323,512x512,512,384,262144,77531,0.29575729,29.5757,ok,
001515,1024,768,0.28538,512x512,512,384,262144,56116,0.21406555,21.4066,ok,
001516,4288,2848,0.061076,512x512,512,340,262144,10620,0.04051208,4.0512,ok,
001517,3872,2592,0.02411,512x512,512,343,262144,4229,0.01613235,1.6132,ok,
001518,640,480,0.257751,512x512,512,384,262144,50720,0.19348145,19.3481,ok,
001519,640,480,0.263037,512x512,512,384,262144,51772,0.19749451,19.7495,ok,
001520,1024,768,0.248039,512x512,512,384,262144,48748,0.18595886,18.5959,ok,
001521,6695,4497,0.188413,512x512,512,344,262144,33199,0.12664413,12.6644,ok,
001522,4288,2848,0.188406,512x512,512,340,262144,32797,0.12511063,12.5111,ok,
001523,1024,768,0.148289,512x512,512,384,262144,29169,0.1112709,11.1271,ok,
001524,4288,2848,0.32452,512x512,512,340,262144,56485,0.21547318,21.5473,ok,
001525,4288,2848,0.095599,512x512,512,340,262144,16644,0.06349182,6.3492,ok,
001526,1024,768,0.313496,512x512,512,384,262144,61638,0.23513031,23.513,ok,
001527,6648,4419,0.364299,512x512,512,340,262144,63427,0.2419548,24.1955,ok,
001528,4288,2848,0.159046,512x512,512,340,262144,27696,0.10565186,10.5652,ok,
001529,4288,2848,0.016018,512x512,512,340,262144,2804,0.01069641,1.0696,ok,
001530,640,480,0.55666,512x512,512,384,262144,109450,0.41751862,41.7519,ok,
001531,3072,2304,0.032309,512x512,512,384,262144,6351,0.02422714,2.4227,ok,
001532,3072,2304,0.116973,512x512,512,384,262144,23000,0.08773804,8.7738,ok,
001533,919,802,0.31508,512x512,512,447,262144,72086,0.27498627,27.4986,ok,
001534,2048,1536,0.053322,512x512,512,384,262144,10484,0.03999329,3.9993,ok,
001535,2592,1944,0.185333,512x512,512,384,262144,36455,0.13906479,13.9065,ok,
001536,6688,4439,0.148684,512x512,512,340,262144,25877,0.09871292,9.8713,ok,
001537,3072,2304,0.979148,512x512,512,384,262144,192510,0.73436737,73.4367,review,almost_full_mask
001538,640,480,0.974782,512x512,512,384,262144,191366,0.73000336,73.0003,review,almost_full_mask
001539,3072,2304,0.767731,512x512,512,384,262144,151036,0.57615662,57.6157,ok,
001540,4288,2848,0.084158,512x512,512,340,262144,14632,0.05581665,5.5817,ok,
001541,4288,2848,0.158258,512x512,512,340,262144,27549,0.10509109,10.5091,ok,
001542,3072,2304,0.034104,512x512,512,384,262144,6691,0.02552414,2.5524,ok,
001543,2048,1536,0.059681,512x512,512,384,262144,11725,0.04472733,4.4727,ok,
001544,2048,1536,0.300331,512x512,512,384,262144,59048,0.22525024,22.525,ok,
001545,3008,2000,0.035066,512x512,512,340,262144,6100,0.02326965,2.327,ok,
001546,919,802,0.102324,512x512,512,447,262144,23404,0.08927917,8.9279,ok,
001547,4288,2848,0.057986,512x512,512,340,262144,10089,0.03848648,3.8486,ok,
001548,2048,1536,0.11409,512x512,512,384,262144,22408,0.08547974,8.548,ok,
001549,640,480,0.188232,512x512,512,384,262144,37006,0.14116669,14.1167,ok,
001550,3008,2000,0.008538,512x512,512,340,262144,1500,0.00572205,0.5722,ok,
001551,2048,1536,0.362338,512x512,512,384,262144,71239,0.27175522,27.1755,ok,
001552,3072,2304,0.482554,512x512,512,384,262144,94872,0.36190796,36.1908,ok,
001553,6602,4401,0.306129,512x512,512,341,262144,53437,0.20384598,20.3846,ok,
001554,6661,4401,0.323406,512x512,512,338,262144,55954,0.21344757,21.3448,ok,
001555,6688,4439,0.170344,512x512,512,340,262144,29647,0.11309433,11.3094,ok,
001556,3008,2000,0.017215,512x512,512,340,262144,2999,0.01144028,1.144,ok,
001557,6682,4401,0.514013,512x512,512,337,262144,88666,0.33823395,33.8234,ok,
001558,3008,2000,0.020807,512x512,512,340,262144,3652,0.01393127,1.3931,ok,
001559,3072,2304,0.111405,512x512,512,384,262144,21930,0.08365631,8.3656,ok,
001560,3072,2304,0.089734,512x512,512,384,262144,17670,0.0674057,6.7406,ok,
001561,1024,768,0.251586,512x512,512,384,262144,49466,0.18869781,18.8698,ok,
001562,6628,4399,0.441071,512x512,512,340,262144,76782,0.29290009,29.29,ok,
001563,640,480,0.05681,512x512,512,384,262144,11204,0.04273987,4.274,ok,
001564,2048,1536,0.398938,512x512,512,384,262144,78413,0.29912186,29.9122,ok,
001565,767,576,0.034962,512x512,512,385,262144,6878,0.02623749,2.6237,ok,
001566,1024,768,0.292894,512x512,512,384,262144,57570,0.21961212,21.9612,ok,
001567,3872,2592,0.007889,512x512,512,343,262144,1387,0.00529099,0.5291,ok,
001568,6688,4439,0.222409,512x512,512,340,262144,38720,0.14770508,14.7705,ok,
001569,3008,2000,0.038637,512x512,512,340,262144,6714,0.02561188,2.5612,ok,
001570,962,674,0.719884,512x512,512,359,262144,132288,0.50463867,50.4639,ok,
001571,4288,2848,0.088661,512x512,512,340,262144,15436,0.05888367,5.8884,ok,
001572,3072,2304,0.022433,512x512,512,384,262144,4412,0.01683044,1.683,ok,
001573,3872,2592,0.005373,512x512,512,343,262144,952,0.00363159,0.3632,ok,
001574,3024,2016,0.057477,512x512,512,341,262144,10039,0.03829575,3.8296,ok,
001575,1024,768,0.327541,512x512,512,384,262144,64397,0.24565506,24.5655,ok,
001576,640,480,0.131774,512x512,512,384,262144,25934,0.09893036,9.893,ok,
001577,3072,2304,0.141021,512x512,512,384,262144,27728,0.10577393,10.5774,ok,
001578,640,480,0.433301,512x512,512,384,262144,85253,0.32521439,32.5214,ok,
001579,3008,2000,0.059438,512x512,512,340,262144,10343,0.03945541,3.9455,ok,
001580,6661,4420,0.217573,512x512,512,340,262144,37891,0.14454269,14.4543,ok,
001581,1024,768,0.435485,512x512,512,384,262144,85639,0.32668686,32.6687,ok,
001582,1024,768,0.801781,512x512,512,384,262144,157661,0.60142899,60.1429,ok,
001583,4288,2848,0.057347,512x512,512,340,262144,9976,0.03805542,3.8055,ok,
001584,4288,2848,0.169547,512x512,512,340,262144,29508,0.11256409,11.2564,ok,
001585,640,480,0.33474,512x512,512,384,262144,65851,0.25120163,25.1202,ok,
001586,1024,768,0.18331,512x512,512,384,262144,36055,0.13753891,13.7539,ok,
001587,6600,4411,0.523384,512x512,512,342,262144,91689,0.34976578,34.9766,ok,
001588,1024,768,0.116675,512x512,512,384,262144,22960,0.08758545,8.7585,ok,
001589,4288,2848,0.095738,512x512,512,340,262144,16652,0.06352234,6.3522,ok,
001590,2592,1936,0.101551,512x512,512,382,262144,19850,0.07572174,7.5722,ok,
001591,5184,3456,0.222978,512x512,512,341,262144,38926,0.14849091,14.8491,ok,
001592,1024,768,0.2149,512x512,512,384,262144,42254,0.16118622,16.1186,ok,
001593,2592,1944,0.226415,512x512,512,384,262144,44510,0.16979218,16.9792,ok,
001594,6662,4440,0.165413,512x512,512,341,262144,28860,0.11009216,11.0092,ok,
001595,3072,2304,0.151458,512x512,512,384,262144,29780,0.11360168,11.3602,ok,
001596,1494,1036,0.319732,512x512,512,355,262144,58138,0.22177887,22.1779,ok,
001597,4288,2848,0.057165,512x512,512,340,262144,9948,0.03794861,3.7949,ok,
001598,2048,1536,0.273854,512x512,512,384,262144,53802,0.20523834,20.5238,ok,
001599,1213,1307,0.283449,512x512,475,512,262144,68949,0.26301956,26.302,ok,
001600,1024,768,0.846767,512x512,512,384,262144,166617,0.63559341,63.5593,ok,
001601,4288,2848,0.105195,512x512,512,340,262144,18274,0.06970978,6.971,ok,
001602,3024,2016,0.047014,512x512,512,341,262144,8207,0.03130722,3.1307,ok,
001603,1024,768,0.103834,512x512,512,384,262144,20425,0.07791519,7.7915,ok,
001604,4288,2848,0.008893,512x512,512,340,262144,1548,0.00590515,0.5905,ok,
001605,1022,767,0.344974,512x512,512,384,262144,67768,0.2585144,25.8514,ok,
001606,640,480,0.092201,512x512,512,384,262144,18141,0.06920242,6.9202,ok,
001607,6628,4419,0.350178,512x512,512,341,262144,61187,0.23340988,23.341,ok,
001608,767,576,0.169439,512x512,512,385,262144,33390,0.12737274,12.7373,ok,
001609,3872,2592,0.057499,512x512,512,343,262144,10083,0.03846359,3.8464,ok,
001610,640,480,0.104893,512x512,512,384,262144,20644,0.07875061,7.8751,ok,
001611,3072,2304,0.325336,512x512,512,384,262144,63963,0.24399948,24.3999,ok,
001612,1024,768,0.364882,512x512,512,384,262144,71735,0.27364731,27.3647,ok,
001613,3008,2000,0.041332,512x512,512,340,262144,7180,0.02738953,2.739,ok,
001614,640,480,0.669339,512x512,512,384,262144,131685,0.50233841,50.2338,ok,
001615,1024,768,0.100327,512x512,512,384,262144,19738,0.07529449,7.5294,ok,
001616,6608,4399,0.613151,512x512,512,341,262144,107037,0.40831375,40.8314,ok,
001617,3872,2592,0.771719,512x512,512,343,262144,135665,0.5175209,51.7521,ok,
001618,6688,4459,0.171611,512x512,512,341,262144,29950,0.11425018,11.425,ok,
001619,2048,1536,0.082863,512x512,512,384,262144,16292,0.06214905,6.2149,ok,
001620,1024,768,0.322337,512x512,512,384,262144,63379,0.2417717,24.1772,ok,
001621,3008,2000,0.495728,512x512,512,340,262144,86277,0.32912064,32.9121,ok,
001622,4288,2848,0.028002,512x512,512,340,262144,4870,0.01857758,1.8578,ok,
001623,1024,768,0.21177,512x512,512,384,262144,41648,0.15887451,15.8875,ok,
001624,4288,2848,0.033934,512x512,512,340,262144,5905,0.02252579,2.2526,ok,
001625,2048,1536,0.195642,512x512,512,384,262144,38659,0.14747238,14.7472,ok,
001626,6641,4441,0.625263,512x512,512,342,262144,109500,0.41770935,41.7709,ok,
001627,4288,2848,0.040002,512x512,512,340,262144,6964,0.02656555,2.6566,ok,
001628,4288,2848,0.110203,512x512,512,340,262144,19179,0.07316208,7.3162,ok,
001629,6641,4441,0.346133,512x512,512,342,262144,60619,0.23124313,23.1243,ok,
001630,4288,2848,0.209908,512x512,512,340,262144,36536,0.13937378,13.9374,ok,
001631,576,768,0.209459,512x512,384,512,262144,41191,0.1571312,15.7131,ok,
001632,640,480,0.216504,512x512,512,384,262144,42557,0.16234207,16.2342,ok,
001633,3072,2304,0.114958,512x512,512,384,262144,22604,0.08622742,8.6227,ok,
001634,6688,4439,0.588214,512x512,512,340,262144,102389,0.39058304,39.0583,ok,
001635,4288,2848,0.296268,512x512,512,340,262144,51566,0.19670868,19.6709,ok,
001636,6648,4439,0.14347,512x512,512,342,262144,25110,0.09578705,9.5787,ok,
001637,6621,4420,0.823699,512x512,512,342,262144,144155,0.54990768,54.9908,ok,
001638,824,719,0.171564,512x512,512,447,262144,39270,0.14980316,14.9803,ok,
001639,6662,4420,0.070115,512x512,512,340,262144,12206,0.04656219,4.6562,ok,
001640,4288,2848,0.069637,512x512,512,340,262144,12120,0.04623413,4.6234,ok,
001641,1936,2592,0.190997,512x512,382,512,262144,37336,0.14242554,14.2426,ok,
001642,6688,4439,0.165859,512x512,512,340,262144,28865,0.11011124,11.0111,ok,
001643,3008,2000,0.042618,512x512,512,340,262144,7404,0.02824402,2.8244,ok,
001644,6628,4419,0.065567,512x512,512,341,262144,11448,0.04367065,4.3671,ok,
001645,3072,2304,0.482922,512x512,512,384,262144,94905,0.36203384,36.2034,ok,
001646,3008,2000,0.040229,512x512,512,340,262144,7032,0.02682495,2.6825,ok,
001647,6682,4421,0.163967,512x512,512,339,262144,28458,0.10855865,10.8559,ok,
001648,1241,1261,0.338442,512x512,504,512,262144,87332,0.33314514,33.3145,ok,
001649,3872,2592,0.072414,512x512,512,343,262144,12720,0.04852295,4.8523,ok,
001650,3008,2000,0.010934,512x512,512,340,262144,1910,0.00728607,0.7286,ok,
001651,4288,2848,0.033219,512x512,512,340,262144,5792,0.02209473,2.2095,ok,
001652,2592,1944,0.234963,512x512,512,384,262144,46168,0.17611694,17.6117,ok,
001653,3008,2000,0.286487,512x512,512,340,262144,49865,0.19021988,19.022,ok,
001654,4288,2848,0.044803,512x512,512,340,262144,7795,0.02973557,2.9736,ok,
001655,3072,2304,0.183593,512x512,512,384,262144,36102,0.1377182,13.7718,ok,
001656,1024,768,0.313311,512x512,512,384,262144,61593,0.23495865,23.4959,ok,
001657,6681,4460,0.068857,512x512,512,342,262144,12061,0.04600906,4.6009,ok,
001658,3872,2592,0.019542,512x512,512,343,262144,3444,0.01313782,1.3138,ok,
001659,959,634,0.535986,512x512,512,338,262144,92739,0.35377121,35.3771,ok,
001660,3072,2304,0.616565,512x512,512,384,262144,121243,0.46250534,46.2505,ok,
001661,1765,1648,0.191678,512x512,512,478,262144,46872,0.17880249,17.8802,ok,
001662,3024,2016,0.068376,512x512,512,341,262144,11941,0.0455513,4.5551,ok,
001663,1024,768,0.442908,512x512,512,384,262144,87089,0.33221817,33.2218,ok,
001664,1064,702,0.105269,512x512,512,338,262144,18215,0.06948471,6.9485,ok,
001665,1024,768,0.082925,512x512,512,384,262144,16293,0.06215286,6.2153,ok,
001666,4288,2848,0.037754,512x512,512,340,262144,6569,0.02505875,2.5059,ok,
