image_id,pigment_network,negative_network,streaks,milia_like_cyst,globules,feature_count,status
001549,1,0,0,0,0,1,ok
001550,1,0,0,0,0,1,ok
001551,1,0,0,0,1,2,ok
001552,1,0,0,0,1,2,ok
001553,1,0,0,1,0,2,ok
001554,1,0,0,0,1,2,ok
001555,1,0,0,0,0,1,ok
001556,0,0,0,0,0,0,ok
001557,1,1,0,0,1,3,ok
001558,0,0,0,0,0,0,ok
001559,1,0,1,0,0,2,ok
001560,0,0,0,0,0,0,ok
001561,1,1,0,0,0,2,ok
001562,1,0,0,0,0,1,ok
001563,1,0,0,0,0,1,ok
001564,0,0,0,0,0,0,ok
001565,0,0,0,0,0,0,ok
001566,1,0,0,0,0,1,ok
001567,1,0,0,0,0,1,ok
001568,0,0,0,0,1,1,ok
001569,0,0,0,0,0,0,ok
001570,1,0,0,1,1,3,ok
001571,0,0,0,1,0,1,ok
001572,1,0,0,0,0,1,ok
001573,0,0,0,0,0,0,ok
001574,0,0,0,0,0,0,ok
001575,0,0,0,0,0,0,ok
001576,1,0,0,0,0,1,ok
001577,0,0,0,0,0,0,ok
001578,1,0,0,0,0,1,ok
001579,0,0,0,1,0,1,ok
001580,1,0,0,0,1,2,ok
001581,0,0,0,0,0,0,ok
001582,1,1,0,0,0,2,ok
001583,0,0,0,0,0,0,ok
001584,1,0,0,0,1,2,ok
001585,1,0,0,0,0,1,ok
001586,1,0,0,0,0,1,ok
001587,1,1,0,1,0,3,ok
001588,1,0,0,1,0,2,ok
001589,0,0,0,0,0,0,ok
001590,1,0,0,0,0,1,ok
001591,1,0,0,1,0,2,ok
001592,1,0,0,1,0,2,ok
001593,1,1,0,1,0,3,ok
001594,1,0,0,0,1,2,ok
001595,0,0,0,0,0,0,ok
001596,1,0,0,0,0,1,ok
001597,0,0,0,1,0,1,ok
001598,1,0,0,0,0,1,ok
001599,1,0,0,0,0,1,ok
001600,0,1,0,0,1,2,ok
001601,1,0,0,0,0,1,ok
001602,0,0,0,0,0,0,ok
001603,1,0,0,0,0,1,ok
001604,0,0,0,0,0,0,ok
001605,0,0,0,0,0,0,ok
001606,0,1,0,0,1,2,ok
001607,1,0,0,0,0,1,ok
001608,1,0,1,0,0,2,ok
001609,0,0,0,1,0,1,ok
001610,1,0,0,0,0,1,ok
001611,1,0,0,0,0,1,ok
001612,1,0,0,0,0,1,ok
001613,0,1,1,0,1,3,ok
001614,1,0,0,0,0,1,ok
001615,1,1,0,0,0,2,ok
001616,1,0,0,0,0,1,ok
001617,1,0,0,0,1,2,ok
001618,1,0,0,0,0,1,ok
001619,0,0,0,1,0,1,ok
001620,0,0,0,1,1,2,ok
001621,0,0,0,0,0,0,ok
001622,0,0,0,0,1,1,ok
001623,0,1,0,0,0,1,ok
001624,0,0,0,1,0,1,ok
001625,1,0,0,0,0,1,ok
001626,1,0,0,1,0,2,ok
001627,0,0,0,1,0,1,ok
001628,1,0,0,1,0,2,ok
001629,1,0,0,0,0,1,ok
001630,1,0,0,0,0,1,ok
001631,1,0,0,0,0,1,ok
001632,1,0,0,0,0,1,ok
001633,1,0,0,0,1,2,ok
001634,1,0,0,0,0,1,ok
001635,0,0,0,0,0,0,ok
001636,1,0,0,0,0,1,ok
001637,1,1,0,0,0,2,ok
001638,1,0,0,0,0,1,ok
001639,0,0,0,0,0,0,ok
001640,1,0,0,0,0,1,ok
001641,1,0,0,0,0,1,ok
001642,1,0,0,0,0,1,ok
001643,0,1,0,0,0,1,ok
001644,0,0,1,0,1,2,ok
001645,1,0,0,0,0,1,ok
001646,0,0,0,0,1,1,ok
001647,0,0,0,0,0,0,ok
001648,0,0,0,0,0,0,ok
001649,1,0,0,0,0,1,ok
001650,1,0,0,0,0,1,ok
001651,1,0,0,0,0,1,ok
001652,1,0,0,0,1,2,ok
001653,0,0,0,1,0,1,ok
001654,0,0,0,1,0,1,ok
001655,1,0,0,0,1,2,ok
001656,1,0,0,1,0,2,ok
001657,1,0,0,0,0,1,ok
001658,0,0,0,0,0,0,ok
001659,1,0,0,0,0,1,ok
001660,1,0,0,0,0,1,ok
001661,0,0,0,0,0,0,ok
001662,0,0,0,0,0,0,ok
001663,0,0,0,0,0,0,ok
001664,0,0,0,0,0,0,ok
001665,0,0,0,0,1,1,ok
001666,1,0,0,0,0,1,ok
001667,0,0,0,0,1,1,ok
001668,1,0,0,0,0,1,ok
001669,0,0,0,0,0,0,ok
001670,0,0,0,0,0,0,ok
001671,0,0,0,0,0,0,ok
001672,1,0,0,0,1,2,ok
001673,0,0,0,1,1,2,ok
001674,1,0,1,0,0,2,ok
001675,1,0,0,0,0,1,ok
001676,0,0,0,0,1,1,ok
001677,0,0,0,0,0,0,ok
001678,0,0,0,0,1,1,ok
001679,0,0,0,1,0,1,ok
001680,1,0,0,0,0,1,ok
001681,0,0,0,0,0,0,ok
001682,0,0,0,0,0,0,ok
001683,1,0,0,1,1,3,ok
001684,1,0,0,0,1,2,ok
001685,1,0,1,0,0,2,ok
001686,1,0,0,0,1,2,ok
001687,1,0,1,0,0,2,ok
001688,0,0,0,0,0,0,ok
001689,0,0,0,1,0,1,ok
001690,1,0,0,1,1,3,ok
001691,0,0,0,0,0,0,ok
001692,1,0,0,0,1,2,ok
001693,1,0,0,0,0,1,ok
001694,0,0,1,0,1,2,ok
001695,1,1,0,1,0,3,ok
001696,1,0,0,0,0,1,ok
001697,0,0,0,0,0,0,ok
001698,1,0,0,0,0,1,ok
001699,0,0,0,0,1,1,ok
001700,1,0,0,0,0,1,ok
001701,1,0,0,0,0,1,ok
001702,1,0,0,0,0,1,ok
001703,1,1,0,1,0,3,ok
001704,1,0,0,0,1,2,ok
001705,1,0,0,0,0,1,ok
001706,1,0,0,1,0,2,ok
001707,1,0,0,0,0,1,ok
001708,1,0,0,1,0,2,ok
001709,1,0,0,1,0,2,ok
001710,1,0,0,1,0,2,ok
001711,1,0,0,0,0,1,ok
001712,0,0,0,0,0,0,ok
001713,0,0,0,0,0,0,ok
001714,1,0,1,0,0,2,ok
001715,1,0,0,0,0,1,ok
001716,0,0,0,0,1,1,ok
001717,1,0,0,1,1,3,ok
001718,0,0,0,0,0,0,ok
001719,1,0,0,1,1,3,ok
001720,0,0,0,0,0,0,ok
001721,1,0,0,1,1,3,ok
001722,0,0,0,0,0,0,ok
001723,1,0,0,0,0,1,ok
001724,0,0,0,0,1,1,ok
001725,0,0,0,0,0,0,ok
001726,1,0,0,1,1,3,ok
001727,0,0,0,1,0,1,ok
001728,0,0,0,0,0,0,ok
001729,1,0,0,0,0,1,ok
001730,1,0,0,1,0,2,ok
001731,0,0,0,1,1,2,ok
001732,1,1,0,0,0,2,ok
001733,0,0,0,0,1,1,ok
001734,1,0,0,0,0,1,ok
001735,1,0,0,0,0,1,ok
001736,1,1,0,0,1,3,ok
001737,1,0,0,0,0,1,ok
001738,1,0,0,1,0,2,ok
001739,1,1,0,0,0,2,ok
001740,1,0,0,0,0,1,ok
001741,1,1,0,0,0,2,ok
001742,1,0,0,0,1,2,ok
001743,0,0,0,1,0,1,ok
001744,0,0,0,1,0,1,ok
001745,1,0,1,0,1,3,ok
001746,0,0,0,0,0,0,ok
001747,1,0,1,0,0,2,ok
001748,1,0,0,1,0,2,ok
001749,1,0,0,0,0,1,ok
001750,1,0,0,0,0,1,ok
001751,1,0,0,0,0,1,ok
001752,0,0,0,0,0,0,ok
001753,0,1,0,0,0,1,ok
001754,1,0,0,0,0,1,ok
001755,0,0,0,0,0,0,ok
001756,1,0,0,1,0,2,ok
001757,1,0,0,0,0,1,ok
001758,1,0,0,0,0,1,ok
001759,0,0,0,0,0,0,ok
001760,0,0,0,1,0,1,ok
001761,1,0,0,0,0,1,ok
001762,1,0,0,0,0,1,ok
001763,1,0,0,0,1,2,ok
001764,1,0,0,0,0,1,ok
001765,0,0,0,1,0,1,ok
001766,1,0,0,0,0,1,ok
001767,0,0,1,0,1,2,ok
001768,0,1,0,0,1,2,ok
001769,1,0,1,0,1,3,ok
001770,1,0,0,0,1,2,ok
001771,1,1,0,0,1,3,ok
001772,0,0,0,1,0,1,ok
001773,1,0,0,1,0,2,ok
001774,1,0,0,0,0,1,ok
001775,0,0,0,0,0,0,ok
001776,0,0,0,0,1,1,ok
001777,1,0,0,0,0,1,ok
001778,0,0,0,0,0,0,ok
001779,1,0,0,0,0,1,ok
001780,0,0,0,0,0,0,ok
001781,0,1,0,0,1,2,ok
001782,1,0,0,1,0,2,ok
001783,1,0,0,0,0,1,ok
001784,1,0,0,0,0,1,ok
001785,0,0,0,0,1,1,ok
001786,1,0,0,0,1,2,ok
001787,1,1,0,0,0,2,ok
001788,0,0,0,0,0,0,ok
001789,0,0,0,0,1,1,ok
001790,0,0,0,0,1,1,ok
001791,1,0,0,0,0,1,ok
001792,0,0,0,0,1,1,ok
001793,1,0,0,1,0,2,ok
001794,1,0,0,1,1,3,ok
001795,1,0,0,0,0,1,ok
001796,0,0,0,1,0,1,ok
001797,1,0,0,0,0,1,ok
001798,0,0,0,0,1,1,ok
001799,0,0,0,0,0,0,ok
001800,1,0,0,1,0,2,ok
001801,0,0,0,0,0,0,ok
001802,1,0,0,1,1,3,ok
001803,0,0,0,0,1,1,ok
001804,1,0,0,0,0,1,ok
001805,0,0,0,0,0,0,ok
001806,1,0,0,1,0,2,ok
001807,0,0,0,1,0,1,ok
001808,0,0,0,0,0,0,ok
001809,1,0,0,0,0,1,ok
001810,1,0,0,1,1,3,ok
001811,0,0,0,0,0,0,ok
001812,0,0,0,0,0,0,ok
001813,1,0,0,1,0,2,ok
001814,0,0,0,0,1,1,ok
001815,0,0,0,0,0,0,ok
001816,0,0,0,0,0,0,ok
001817,1,0,0,1,1,3,ok
001818,1,0,0,0,0,1,ok
001819,1,0,0,0,1,2,ok
001820,1,0,0,1,0,2,ok
001821,0,0,0,1,0,1,ok
001822,1,0,0,0,1,2,ok
001823,1,0,0,0,0,1,ok
001824,1,0,0,0,0,1,ok
001825,1,0,0,0,0,1,ok
001826,0,0,0,1,0,1,ok
001827,1,0,0,0,0,1,ok
001828,1,0,0,0,0,1,ok
001829,1,0,0,0,1,2,ok
001830,1,0,0,0,0,1,ok
001831,1,0,0,0,1,2,ok
001832,1,0,0,0,0,1,ok
001833,0,1,1,0,1,3,ok
001834,0,0,0,1,0,1,ok
001835,0,0,1,0,1,2,ok
001836,0,0,0,1,0,1,ok
001837,1,0,0,0,0,1,ok
001838,0,0,0,0,0,0,ok
001839,1,0,0,0,1,2,ok
001840,1,0,0,0,0,1,ok
001841,1,0,0,1,0,2,ok
001842,1,0,0,0,1,2,ok
001843,0,0,0,0,0,0,ok
001844,1,0,0,0,1,2,ok
001845,0,0,0,0,0,0,ok
001846,0,0,0,0,0,0,ok
001847,1,0,0,0,0,1,ok
001848,1,0,0,1,0,2,ok
001849,0,0,0,0,0,0,ok
001850,1,0,0,0,1,2,ok
001851,1,0,0,0,0,1,ok
001852,1,0,0,0,0,1,ok
001853,1,0,0,0,0,1,ok
001854,1,0,0,0,1,2,ok
001855,1,0,0,1,1,3,ok
001856,1,1,0,1,0,3,ok
001857,0,0,0,0,0,0,ok
001858,0,0,0,0,0,0,ok
001859,1,0,0,0,0,1,ok
001860,1,1,0,0,0,2,ok
001861,1,0,0,0,0,1,ok
001862,1,0,0,0,1,2,ok
001863,0,0,0,0,0,0,ok
001864,1,0,0,1,1,3,ok
001865,1,1,0,1,1,4,ok
001866,0,0,1,0,1,2,ok
001867,1,0,0,1,0,2,ok
001868,1,0,0,0,0,1,ok
001869,1,0,0,1,0,2,ok
001870,0,0,0,0,1,1,ok
001871,1,0,0,1,0,2,ok
001872,0,1,0,1,0,2,ok
001873,1,0,0,0,0,1,ok
001874,0,0,0,0,0,0,ok
001875,1,0,0,0,0,1,ok
001876,0,0,0,0,0,0,ok
001877,1,0,0,1,0,2,ok
001878,1,0,0,0,0,1,ok
001879,1,0,0,1,0,2,ok
001880,1,0,0,0,0,1,ok
001881,0,0,0,0,0,0,ok
001882,1,0,0,0,0,1,ok
001883,0,1,0,0,0,1,ok
001884,1,1,0,0,0,2,ok
001885,1,0,0,0,0,1,ok
001886,0,0,0,0,0,0,ok
001887,1,0,0,0,0,1,ok
001888,1,0,0,0,1,2,ok
001889,1,0,1,1,0,3,ok
001890,1,0,0,0,0,1,ok
001891,1,0,0,0,0,1,ok
001892,0,0,0,0,0,0,ok
001893,1,0,0,0,1,2,ok
001894,1,0,0,0,0,1,ok
001895,0,0,0,0,0,0,ok
001896,1,0,0,0,0,1,ok
001897,1,0,0,0,0,1,ok
001898,1,1,0,0,1,3,ok
001899,0,0,0,0,1,1,ok
001900,0,0,0,0,0,0,ok
001901,1,0,1,0,1,3,ok
001902,0,0,0,0,0,0,ok
001903,1,0,0,1,0,2,ok
001904,1,0,0,0,0,1,ok
001905,0,0,0,0,0,0,ok
001906,0,0,0,0,1,1,ok
001907,0,1,0,0,1,2,ok
001908,1,0,0,0,0,1,ok
001909,1,0,0,0,0,1,ok
001910,1,0,0,0,1,2,ok
001911,1,0,0,0,0,1,ok
001912,1,0,0,0,0,1,ok
001913,1,0,0,0,0,1,ok
001914,1,0,0,0,0,1,ok
001915,1,0,0,1,0,2,ok
001916,0,0,0,0,1,1,ok
001917,1,0,0,0,1,2,ok
001918,0,0,0,0,0,0,ok
001919,1,0,0,0,1,2,ok
001920,1,0,0,1,0,2,ok
001921,0,0,1,0,1,2,ok
001922,1,0,0,1,0,2,ok
001923,0,0,0,0,0,0,ok
001924,0,0,0,0,0,0,ok
001925,1,1,0,1,0,3,ok
001926,0,0,0,0,0,0,ok
001927,1,0,0,0,0,1,ok
001928,0,0,0,1,0,1,ok
001929,1,0,0,1,0,2,ok
001930,1,0,1,0,0,2,ok
001931,1,0,0,1,0,2,ok
001932,1,0,0,0,0,1,ok
001933,1,0,1,0,0,2,ok
001934,0,0,0,0,0,0,ok
001935,0,0,1,0,0,1,ok
001936,0,0,0,0,1,1,ok
001937,0,0,0,0,0,0,ok
001938,1,0,0,0,0,1,ok
001939,1,0,0,0,1,2,ok
001940,1,0,0,0,1,2,ok
001941,0,0,0,1,0,1,ok
001942,1,0,0,0,0,1,ok
001943,0,0,0,0,0,0,ok
001944,1,0,0,0,0,1,ok
001945,1,0,0,0,0,1,ok
001946,1,0,0,0,1,2,ok
001947,0,0,0,0,1,1,ok
001948,1,0,0,1,0,2,ok
001949,1,0,0,1,0,2,ok
001950,0,0,0,0,1,1,ok
001951,0,0,0,0,0,0,ok
001952,1,0,0,1,1,3,ok
001953,1,1,0,0,1,3,ok
001954,0,0,0,0,0,0,ok
001955,1,0,0,0,0,1,ok
001956,0,0,0,0,0,0,ok
001957,1,0,0,0,1,2,ok
001958,0,0,0,0,0,0,ok
001959,1,0,1,0,0,2,ok
001960,0,0,0,0,1,1,ok
001961,1,0,0,0,0,1,ok
001962,0,0,0,0,0,0,ok
001963,0,0,0,0,1,1,ok
001964,1,0,0,0,0,1,ok
001965,0,1,0,1,0,2,ok
001966,0,0,0,1,0,1,ok
001967,1,1,0,0,0,2,ok
001968,0,0,0,0,0,0,ok
001969,1,0,0,0,0,1,ok
001970,0,0,0,0,0,0,ok
001971,1,0,0,0,0,1,ok
001972,1,0,0,0,0,1,ok
001973,0,0,0,0,0,0,ok
001974,1,0,0,0,0,1,ok
001975,1,0,0,0,0,1,ok
001976,1,0,1,1,0,3,ok
001977,1,0,0,0,1,2,ok
001978,1,1,0,0,0,2,ok
001979,1,0,0,0,1,2,ok
001980,1,0,1,0,1,3,ok
001981,1,0,0,0,0,1,ok
001982,0,0,0,0,0,0,ok
001983,1,0,0,0,0,1,ok
001984,0,0,0,0,0,0,ok
001985,1,0,1,0,0,2,ok
001986,1,0,0,1,0,2,ok
001987,1,0,1,0,0,2,ok
001988,1,0,0,0,0,1,ok
001989,1,0,0,0,0,1,ok
001990,0,0,0,0,0,0,ok
001991,1,0,0,0,0,1,ok
001992,1,0,0,0,0,1,ok
001993,1,0,0,0,1,2,ok
001994,0,0,0,1,0,1,ok
001995,0,1,0,0,0,1,ok
001996,0,0,0,1,0,1,ok
001997,0,0,0,1,1,2,ok
001998,1,0,0,0,0,1,ok
001999,1,0,0,0,0,1,ok
002000,1,0,0,0,0,1,ok
002001,1,0,0,0,0,1,ok
002002,1,0,0,0,0,1,ok
002003,1,1,0,0,0,2,ok
002004,1,0,0,1,0,2,ok
002005,0,0,0,1,0,1,ok
002006,1,0,0,0,1,2,ok
002007,1,0,0,0,0,1,ok
002008,0,0,0,0,1,1,ok
002009,1,0,0,0,0,1,ok
002010,1,0,0,0,0,1,ok
002011,1,0,1,0,0,2,ok
002012,1,0,0,0,1,2,ok
002013,1,0,0,0,1,2,ok
002014,0,0,0,0,0,0,ok
002015,0,0,0,0,0,0,ok
002016,1,0,0,0,0,1,ok
002017,0,0,0,0,0,0,ok
002018,1,0,0,0,0,1,ok
002019,1,1,0,0,0,2,ok
002020,1,0,0,0,1,2,ok
002021,0,0,0,0,0,0,ok
002022,0,0,0,0,0,0,ok
002023,1,0,0,0,0,1,ok
002024,1,0,0,0,0,1,ok
002025,1,0,0,0,0,1,ok
002026,0,0,0,1,0,1,ok
002027,1,0,0,0,0,1,ok
002028,1,0,0,0,0,1,ok
002029,0,0,0,1,0,1,ok
002030,0,1,0,1,1,3,ok
002031,1,0,0,0,0,1,ok
002032,1,0,0,0,0,1,ok
002033,0,0,0,0,0,0,ok
002034,0,0,0,0,0,0,ok
002035,1,0,0,1,0,2,ok
002036,1,0,0,0,0,1,ok
002037,1,0,0,0,0,1,ok
002038,1,0,0,0,0,1,ok
002039,0,0,0,1,0,1,ok
002040,1,0,0,0,0,1,ok
002041,1,0,0,0,0,1,ok
002042,1,0,0,0,0,1,ok
002043,0,0,0,0,0,0,ok
002044,1,0,0,0,0,1,ok
002045,1,0,0,0,0,1,ok
002046,1,0,0,0,0,1,ok
002047,1,0,0,0,0,1,ok
002048,0,0,0,0,1,1,ok
002049,0,0,0,1,0,1,ok
002050,1,0,0,1,0,2,ok
002051,1,1,1,0,1,4,ok
002052,1,0,0,0,0,1,ok
002053,1,0,0,0,0,1,ok
002054,1,0,0,0,1,2,ok
002055,1,0,0,0,0,1,ok
002056,0,1,0,1,0,2,ok
002057,0,0,0,0,0,0,ok
002058,1,0,0,0,0,1,ok
002059,1,0,0,0,0,1,ok
002060,0,0,0,1,0,1,ok
002061,0,0,0,1,0,1,ok
002062,0,0,0,0,0,0,ok
002063,0,0,1,0,0,1,ok
002064,1,0,0,0,0,1,ok
002065,0,0,0,1,0,1,ok
002066,1,0,0,1,0,2,ok
002067,1,0,0,0,1,2,ok
002068,1,0,0,0,0,1,ok
002069,1,0,0,0,0,1,ok
002070,0,0,0,0,0,0,ok
002071,0,0,0,1,0,1,ok
002072,0,1,0,0,0,1,ok
002073,0,0,0,1,0,1,ok
002074,0,0,0,0,0,0,ok
002075,1,1,0,0,0,2,ok
002076,1,0,0,1,0,2,ok
002077,0,0,0,0,0,0,ok
002078,1,0,0,0,1,2,ok
002079,1,0,1,0,0,2,ok
002080,1,0,0,0,0,1,ok
002081,1,0,0,0,0,1,ok
002082,1,0,0,1,0,2,ok
002083,1,0,0,0,1,2,ok
002084,0,0,0,0,0,0,ok
002085,1,0,0,0,0,1,ok
002086,0,0,0,0,0,0,ok
002087,0,1,0,1,0,2,ok
002088,1,0,0,0,0,1,ok
002089,1,0,0,0,0,1,ok
002090,1,1,0,0,0,2,ok
002091,1,0,0,0,1,2,ok
002092,1,0,0,0,0,1,ok
002093,1,0,1,0,0,2,ok
002094,0,0,0,1,0,1,ok
002095,0,0,0,0,0,0,ok
002096,0,0,0,0,0,0,ok
002097,1,0,0,0,0,1,ok
002098,1,0,0,1,0,2,ok
002099,0,0,0,0,0,0,ok
002100,1,0,0,0,0,1,ok
002101,1,0,0,0,0,1,ok
002102,1,0,0,1,0,2,ok
002103,1,0,0,0,0,1,ok
002104,0,0,0,1,0,1,ok
002105,0,0,0,0,0,0,ok
002106,1,0,0,0,0,1,ok
002107,1,0,0,0,1,2,ok
002108,0,0,0,0,0,0,ok
002109,0,0,0,1,1,2,ok
002110,1,0,0,0,0,1,ok
002111,1,0,0,0,0,1,ok
002112,1,0,0,0,1,2,ok
002113,0,0,0,0,1,1,ok
002114,1,0,0,0,0,1,ok
002115,1,0,0,0,0,1,ok
002116,1,0,0,0,0,1,ok
002117,1,0,0,0,1,2,ok
002118,0,0,0,0,0,0,ok
002119,1,0,0,1,0,2,ok
002120,0,0,0,0,1,1,ok
002121,0,0,0,0,0,0,ok
002122,1,0,0,0,0,1,ok
002123,1,0,0,0,0,1,ok
002124,1,0,0,0,1,2,ok
002125,0,0,1,0,1,2,ok
002126,0,1,0,0,0,1,ok
002127,1,0,0,1,1,3,ok
002128,1,0,0,0,0,1,ok
002129,1,0,0,0,0,1,ok
002130,1,0,0,0,0,1,ok
002131,0,0,0,0,0,0,ok
002132,1,0,0,1,0,2,ok
002133,1,0,0,0,0,1,ok
002134,1,0,0,0,0,1,ok
002135,1,0,0,0,0,1,ok
002136,0,0,0,1,0,1,ok
002137,1,0,0,0,1,2,ok
002138,1,0,0,0,0,1,ok
002139,1,0,0,0,0,1,ok
002140,1,0,0,0,0,1,ok
002141,0,0,0,1,0,1,ok
002142,0,0,1,0,0,1,ok
002143,1,0,0,0,0,1,ok
002144,0,0,0,1,0,1,ok
002145,1,0,0,0,0,1,ok
002146,1,0,0,0,0,1,ok
002147,1,0,0,1,0,2,ok
002148,1,0,0,0,0,1,ok
002149,1,0,0,1,0,2,ok
002150,1,0,0,0,0,1,ok
002151,0,0,0,1,0,1,ok
002152,1,0,0,0,0,1,ok
002153,0,0,0,0,1,1,ok
002154,1,0,0,0,0,1,ok
002155,0,0,0,0,0,0,ok
002156,1,0,0,0,0,1,ok
002157,1,0,0,0,0,1,ok
002158,0,0,0,1,1,2,ok
002159,1,0,0,0,0,1,ok
002160,1,0,0,0,0,1,ok
002161,0,0,0,1,0,1,ok
002162,0,0,0,0,0,0,ok
002163,1,0,0,0,0,1,ok
002164,1,0,1,0,0,2,ok
002165,1,0,0,1,1,3,ok
002166,0,0,0,0,0,0,ok
002167,1,0,0,0,0,1,ok
002168,1,0,0,0,0,1,ok
002169,0,0,0,0,0,0,ok
002170,0,0,0,1,0,1,ok
002171,0,0,0,0,1,1,ok
002172,1,0,0,0,0,1,ok
002173,1,0,0,0,1,2,ok
002174,0,0,1,0,1,2,ok
002175,1,0,0,0,0,1,ok
002176,1,0,0,0,0,1,ok
002177,1,1,0,0,0,2,ok
002178,1,0,0,0,0,1,ok
002179,1,0,0,1,0,2,ok
002180,0,0,0,0,1,1,ok
002181,0,0,0,0,0,0,ok
002182,0,0,0,0,0,0,ok
002183,1,0,0,0,0,1,ok
002184,1,0,0,1,0,2,ok
002185,1,0,0,0,0,1,ok
002186,0,0,0,0,1,1,ok
002187,1,0,0,0,0,1,ok
002188,0,0,0,0,0,0,ok
002189,0,0,0,0,0,0,ok
002190,0,0,0,0,0,0,ok
002191,1,0,0,0,0,1,ok
002192,1,0,0,0,0,1,ok
002193,1,0,0,0,0,1,ok
002194,0,0,0,0,0,0,ok
002195,1,0,0,1,0,2,ok
002196,1,0,0,0,0,1,ok
002197,1,0,0,0,0,1,ok
002198,0,0,0,1,0,1,ok
002199,1,0,0,0,1,2,ok
002200,1,0,0,0,0,1,ok
002201,1,0,0,0,0,1,ok
002202,0,0,0,0,0,0,ok
002203,1,0,0,1,0,2,ok
002204,0,0,0,0,1,1,ok
002205,0,0,0,0,0,0,ok
002206,1,0,0,0,1,2,ok
002207,0,0,0,0,0,0,ok
002208,0,0,0,0,0,0,ok
002209,1,0,1,0,0,2,ok
002210,1,0,0,0,1,2,ok
002211,0,0,1,0,0,1,ok
002212,1,0,0,1,0,2,ok
002213,1,0,0,0,0,1,ok
002214,1,0,0,0,0,1,ok
002215,0,0,0,0,0,0,ok
002216,1,0,0,0,0,1,ok
002217,0,0,0,0,0,0,ok
002218,1,0,0,0,0,1,ok
002219,1,0,0,0,0,1,ok
002220,0,0,0,1,0,1,ok
002221,0,0,0,0,0,0,ok
002222,0,0,1,0,1,2,ok
002223,0,0,0,0,0,0,ok
002224,0,0,0,0,0,0,ok
002225,0,0,0,0,0,0,ok
002226,1,0,0,0,0,1,ok
002227,0,0,0,0,0,0,ok
002228,1,0,1,0,1,3,ok
002229,0,0,0,0,0,0,ok
002230,1,0,0,0,0,1,ok
002231,1,0,0,0,1,2,ok
002232,1,0,0,0,0,1,ok
002233,0,0,0,0,0,0,ok
002234,0,0,0,0,0,0,ok
002235,1,0,0,0,0,1,ok
002236,1,0,0,0,0,1,ok
002237,1,0,0,1,0,2,ok
002238,1,0,0,0,0,1,ok
002239,1,0,0,0,0,1,ok
002240,0,0,0,0,1,1,ok
002241,1,0,0,0,0,1,ok
002242,1,0,0,0,1,2,ok
002243,1,0,0,0,1,2,ok
002244,1,0,0,0,0,1,ok
002245,1,0,0,1,0,2,ok
002246,0,0,0,0,0,0,ok
002247,1,0,1,0,0,2,ok
002248,1,0,0,0,0,1,ok
002249,1,0,0,0,0,1,ok
002250,0,1,0,0,0,1,ok
002251,1,0,0,0,0,1,ok
002252,0,1,0,0,1,2,ok
002253,1,0,0,1,0,2,ok
002254,1,1,0,0,0,2,ok
002255,0,1,0,0,0,1,ok
002256,1,0,0,0,0,1,ok
002257,1,0,0,0,0,1,ok
002258,0,0,0,0,0,0,ok
002259,1,0,0,1,0,2,ok
002260,1,0,0,0,0,1,ok
002261,1,0,0,1,0,2,ok
002262,0,0,0,1,0,1,ok
002263,1,0,0,0,0,1,ok
002264,0,0,0,0,0,0,ok
002265,0,0,0,0,0,0,ok
002266,0,0,0,0,0,0,ok
002267,1,0,0,0,1,2,ok
002268,1,0,0,0,0,1,ok
002269,1,0,0,1,0,2,ok
002270,1,0,0,1,0,2,ok
002271,1,0,0,0,1,2,ok
002272,0,0,0,0,0,0,ok
002273,0,0,0,1,0,1,ok
002274,1,0,0,0,0,1,ok
002275,0,0,0,0,1,1,ok
002276,1,0,1,0,0,2,ok
002277,0,1,0,0,0,1,ok
002278,0,1,0,0,1,2,ok
002279,0,0,0,0,0,0,ok
002280,1,0,0,0,1,2,ok
002281,1,0,0,1,0,2,ok
002282,1,0,0,0,0,1,ok
002283,1,0,0,0,1,2,ok
002284,0,0,0,1,1,2,ok
002285,1,0,0,0,0,1,ok
002286,1,0,0,0,0,1,ok
002287,0,0,0,0,0,0,ok
002288,1,0,0,0,1,2,ok
002289,0,0,0,0,0,0,ok
002290,0,0,0,0,0,0,ok
002291,1,0,0,1,0,2,ok
002292,1,0,0,0,1,2,ok
002293,1,0,0,0,0,1,ok
002294,1,0,0,0,0,1,ok
002295,1,0,0,0,0,1,ok
002296,1,0,0,0,0,1,ok
002297,0,1,0,0,0,1,ok
002298,1,0,0,0,1,2,ok
002299,1,0,0,0,0,1,ok
002300,0,0,0,0,0,0,ok
002301,0,0,0,0,0,0,ok
002302,0,0,0,0,0,0,ok
002303,0,0,0,0,0,0,ok
002304,1,0,1,0,0,2,ok
002305,0,0,0,0,0,0,ok
002306,0,0,0,1,0,1,ok
002307,0,0,0,0,0,0,ok
002308,1,0,0,1,0,2,ok
002309,1,0,1,0,1,3,ok
002310,1,0,0,1,0,2,ok
002311,1,0,0,0,1,2,ok
002312,1,0,0,0,1,2,ok
002313,1,0,0,0,0,1,ok
002314,1,0,0,0,1,2,ok
002315,0,0,1,0,0,1,ok
002316,0,0,0,0,0,0,ok
002317,1,0,0,0,0,1,ok
002318,1,1,0,0,0,2,ok
002319,0,0,0,0,0,0,ok
002320,1,0,0,1,1,3,ok
002321,0,0,0,0,0,0,ok
002322,0,0,0,1,0,1,ok
002323,0,0,0,1,1,2,ok
