image_id,width,height,processed_canvas,processed_content_width,processed_content_height,processed_image_pixels,processed_lesion_pixels,processed_lesion_ratio,processed_lesion_percent,pigment_network_present,pigment_network_ratio,negative_network_present,negative_network_ratio,streaks_present,streaks_ratio,milia_like_cyst_present,milia_like_cyst_ratio,globules_present,globules_ratio,status,flags
001344,4288,2848,256x256,256,170,65536,1736,0.02648926,2.6489,1,0.00784517,0,0.0,0,0.0,1,0.00229123,1,0.00257946,ok,
001345,1024,768,256x256,256,192,65536,15834,0.24160767,24.1608,1,0.04523341,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001346,3008,2000,256x256,256,170,65536,2192,0.03344727,3.3447,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001347,919,802,256x256,256,223,65536,7815,0.11924744,11.9247,0,0.0,0,0.0,0,0.0,1,0.00109492,1,0.00888557,ok,
001348,3024,2016,256x256,256,171,65536,5877,0.0896759,8.9676,1,0.01977484,0,0.0,0,0.0,0,0.0,1,0.01120484,ok,
001349,3008,2000,256x256,256,170,65536,24077,0.36738586,36.7386,1,0.04993866,0,0.0,0,0.0,0,0.0,1,0.01537699,ok,
001350,4288,2848,256x256,256,170,65536,39179,0.5978241,59.7824,1,0.02699959,0,0.0,0,0.0,1,0.07253765,0,0.0,ok,
001351,1024,768,256x256,256,192,65536,41045,0.626297,62.6297,1,0.08242162,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001352,1024,768,256x256,256,192,65536,6398,0.09762573,9.7626,1,0.00435003,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001353,3072,2304,256x256,256,192,65536,7519,0.11473083,11.4731,0,0.0,0,0.0,1,0.03074236,0,0.0,0,0.0,ok,
001354,1024,768,256x256,256,192,65536,5075,0.07743835,7.7438,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01120249,ok,
001355,6648,4459,256x256,256,172,65536,34549,0.5271759,52.7176,1,0.21584707,0,0.0,0,0.0,1,0.00761487,1,0.03168628,ok,
001356,3072,2304,256x256,256,192,65536,26427,0.40324402,40.3244,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001357,4288,2848,256x256,256,170,65536,1382,0.02108765,2.1088,1,0.00297063,0,0.0,0,0.0,1,0.0012187,0,0.0,ok,
001358,4288,2848,256x256,256,170,65536,14190,0.21652222,21.6522,1,0.02967813,0,0.0,0,0.0,1,0.00628248,1,0.00377163,ok,
001359,640,480,256x256,256,192,65536,26597,0.40583801,40.5838,1,0.16327799,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001360,3872,2592,256x256,256,171,65536,1070,0.0163269,1.6327,0,0.0,0,0.0,0,0.0,1,0.00123443,0,0.0,ok,
001361,3072,2304,256x256,256,192,65536,13603,0.20756531,20.7565,1,0.18361537,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001362,3072,2304,256x256,256,192,65536,9065,0.13832092,13.8321,1,0.01059723,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001363,6682,4441,256x256,256,170,65536,13125,0.20027161,20.0272,1,0.07276021,0,0.0,0,0.0,0,0.0,1,0.00206708,ok,
001364,640,480,256x256,256,192,65536,12495,0.19065857,19.0659,1,0.13216797,0,0.0,0,0.0,1,0.00562826,0,0.0,ok,
001365,3072,2304,256x256,256,192,65536,18644,0.28448486,28.4485,1,0.00488394,0,0.0,0,0.0,0,0.0,1,0.01994762,ok,
001366,3008,2000,256x256,256,170,65536,1599,0.0243988,2.4399,0,0.0,0,0.0,0,0.0,0,0.0,1,0.005249,ok,
001367,4288,2848,256x256,256,170,65536,6851,0.10453796,10.4538,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001368,4288,2848,256x256,256,170,65536,3118,0.0475769,4.7577,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001369,2059,1732,256x256,256,215,65536,12483,0.19047546,19.0475,1,0.17971627,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001370,1024,768,256x256,256,192,65536,12533,0.1912384,19.1238,0,0.0,1,0.02245076,0,0.0,0,0.0,1,0.01977921,ok,
001371,1024,768,256x256,256,192,65536,6646,0.10140991,10.141,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01779175,ok,
001372,6641,4440,256x256,256,171,65536,23940,0.36529541,36.5295,1,0.4001595,1,0.02793071,0,0.0,0,0.0,0,0.0,ok,
001373,4288,2848,256x256,256,170,65536,6714,0.10244751,10.2448,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001374,640,480,256x256,256,192,65536,5536,0.08447266,8.4473,1,0.02949544,0,0.0,0,0.0,0,0.0,1,0.0116569,ok,
001375,3872,2592,256x256,256,171,65536,1488,0.02270508,2.2705,1,0.01927866,0,0.0,0,0.0,1,0.00289422,0,0.0,ok,
001376,1024,768,256x256,256,192,65536,12859,0.19621277,19.6213,0,0.0,0,0.0,0,0.0,1,0.05056254,0,0.0,ok,
001377,1024,768,256x256,256,192,65536,38597,0.58894348,58.8943,1,0.16477966,1,0.01993179,0,0.0,0,0.0,0,0.0,ok,
001378,3872,2592,256x256,256,171,65536,556,0.00848389,0.8484,1,0.0130851,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001379,4288,2848,256x256,256,170,65536,2900,0.04425049,4.425,0,0.0,0,0.0,0,0.0,1,0.0104542,0,0.0,ok,
001380,1024,768,256x256,256,192,65536,12609,0.19239807,19.2398,1,0.08138657,0,0.0,0,0.0,1,0.00132497,0,0.0,ok,
001381,1453,1241,256x256,256,219,65536,30030,0.45822144,45.8221,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001382,3072,2304,256x256,256,192,65536,5520,0.08422852,8.4229,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001383,4288,2848,256x256,256,170,65536,2166,0.03305054,3.3051,0,0.0,0,0.0,0,0.0,1,0.00255138,0,0.0,ok,
001384,6622,4441,256x256,256,172,65536,4937,0.07533264,7.5333,1,0.05151841,0,0.0,0,0.0,0,0.0,1,0.00786268,ok,
001385,2592,1936,256x256,256,191,65536,4840,0.07385254,7.3853,0,0.0,0,0.0,0,0.0,1,0.00271536,0,0.0,ok,
001386,640,480,256x256,256,192,65536,7115,0.10856628,10.8566,1,0.03668945,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001387,1502,1051,256x256,256,179,65536,13846,0.21127319,21.1273,1,0.28205019,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001388,3008,2000,256x256,256,170,65536,3188,0.04864502,4.8645,1,0.04090143,0,0.0,0,0.0,1,0.00341057,0,0.0,ok,
001389,767,576,256x256,256,192,65536,6846,0.10446167,10.4462,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001390,1024,768,256x256,256,192,65536,7978,0.12173462,12.1735,1,0.06880188,0,0.0,0,0.0,1,0.00328318,1,0.01044083,ok,
001391,6688,4439,256x256,256,170,65536,31747,0.48442078,48.4421,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001392,640,480,256x256,256,192,65536,8598,0.13119507,13.1195,1,0.04110026,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001393,6621,4402,256x256,256,170,65536,6563,0.10014343,10.0143,1,0.07103662,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001394,3872,2592,256x256,256,171,65536,2406,0.03671265,3.6713,1,0.03407118,0,0.0,0,0.0,1,0.00105707,0,0.0,ok,
001395,1024,768,256x256,256,192,65536,8203,0.12516785,12.5168,1,0.02459208,0,0.0,0,0.0,1,0.00131861,0,0.0,ok,
001396,3072,2304,256x256,256,192,65536,19927,0.30406189,30.4062,1,0.1014944,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001397,4288,2848,256x256,256,170,65536,3266,0.04983521,4.9835,1,0.01429936,0,0.0,0,0.0,1,0.01174315,0,0.0,ok,
001398,4288,2848,256x256,256,170,65536,1124,0.01715088,1.7151,1,0.00388824,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001399,4288,2848,256x256,256,170,65536,15365,0.23445129,23.4451,1,0.00190113,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001400,6608,4419,256x256,256,171,65536,21729,0.33155823,33.1558,1,0.09135145,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001401,6648,4439,256x256,256,171,65536,1359,0.02073669,2.0737,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001402,4288,2848,256x256,256,170,65536,6632,0.10119629,10.1196,0,0.0,0,0.0,0,0.0,1,0.03140124,0,0.0,ok,
001403,3072,2304,256x256,256,192,65536,18153,0.2769928,27.6993,1,0.03786031,1,0.03213176,0,0.0,0,0.0,0,0.0,ok,
001404,1024,768,256x256,256,192,65536,45413,0.69294739,69.2947,1,0.0153389,0,0.0,0,0.0,1,0.00099436,0,0.0,ok,
001405,2265,1965,256x256,256,222,65536,6766,0.10324097,10.3241,1,0.03887906,0,0.0,0,0.0,0,0.0,1,0.01482051,ok,
001406,4288,2848,256x256,256,170,65536,1584,0.02416992,2.417,1,0.00622909,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001407,3072,2304,256x256,256,192,65536,4480,0.06835938,6.8359,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001408,4288,2848,256x256,256,170,65536,3745,0.05714417,5.7144,0,0.0,0,0.0,0,0.0,1,0.01047491,0,0.0,ok,
001409,3024,2016,256x256,256,171,65536,1185,0.01808167,1.8082,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001410,1024,768,256x256,256,192,65536,43404,0.66229248,66.2292,1,0.03002421,0,0.0,0,0.0,1,0.00115204,1,0.1638972,ok,
001411,6642,4420,256x256,256,170,65536,8841,0.13490295,13.4903,1,0.18105774,0,0.0,0,0.0,0,0.0,1,0.00795783,ok,
001412,2048,1536,256x256,256,192,65536,18190,0.27755737,27.7557,0,0.0,1,0.01490243,0,0.0,0,0.0,1,0.0515976,ok,
001413,4288,2848,256x256,256,170,65536,376,0.0057373,0.5737,1,0.00346563,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001414,3008,2000,256x256,256,170,65536,524,0.00799561,0.7996,1,0.01351297,0,0.0,0,0.0,1,0.00262367,0,0.0,ok,
001415,1024,768,256x256,256,192,65536,11800,0.18005371,18.0054,1,0.01231511,1,0.01348368,0,0.0,0,0.0,0,0.0,ok,
001416,3072,2304,256x256,256,192,65536,1491,0.02275085,2.2751,0,0.0,0,0.0,1,0.003556,0,0.0,0,0.0,ok,
001417,962,670,256x256,256,178,65536,11875,0.18119812,18.1198,1,0.02480063,0,0.0,1,0.00918329,0,0.0,1,0.02638005,ok,
001418,3072,2304,256x256,256,192,65536,1611,0.02458191,2.4582,1,0.0062715,0,0.0,0,0.0,0,0.0,1,0.00640643,ok,
001419,4288,2848,256x256,256,170,65536,13346,0.2036438,20.3644,1,0.0052065,0,0.0,0,0.0,1,0.00973385,0,0.0,ok,
001420,3872,2592,256x256,256,171,65536,43776,0.66796875,66.7969,1,0.01246275,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001421,4288,2848,256x256,256,170,65536,15216,0.23217773,23.2178,1,0.12519087,0,0.0,0,0.0,1,0.01259066,0,0.0,ok,
001422,767,576,256x256,256,192,65536,14549,0.22200012,22.2,1,0.00531925,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001423,1024,768,256x256,256,192,65536,7032,0.1072998,10.73,1,0.0528361,0,0.0,1,0.00898743,0,0.0,1,0.00870387,ok,
001424,3072,2304,256x256,256,192,65536,14431,0.22019958,22.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001425,3008,2000,256x256,256,170,65536,3034,0.04629517,4.6295,1,0.01632181,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001426,3872,2592,256x256,256,171,65536,5392,0.08227539,8.2275,1,0.03697905,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001427,3024,2016,256x256,256,171,65536,8198,0.12509155,12.5092,1,0.00303377,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001428,3008,2000,256x256,256,170,65536,1266,0.01931763,1.9318,1,0.02001779,0,0.0,0,0.0,0,0.0,1,0.00351679,ok,
001429,796,682,256x256,256,219,65536,3538,0.0539856,5.3986,1,0.0510415,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001430,3872,2592,256x256,256,171,65536,1635,0.02494812,2.4948,0,0.0,0,0.0,0,0.0,1,0.00222743,1,0.01480029,ok,
001431,3024,2016,256x256,256,171,65536,3715,0.0566864,5.6686,0,0.0,0,0.0,0,0.0,1,0.00497869,1,0.03453818,ok,
001432,6648,4419,256x256,256,170,65536,26496,0.40429688,40.4297,1,0.51762314,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001433,3072,2304,256x256,256,192,65536,5441,0.08302307,8.3023,1,0.01024317,1,0.01459687,1,0.00315362,0,0.0,1,0.0037377,ok,
001434,1024,768,256x256,256,192,65536,2062,0.03146362,3.1464,1,0.01094691,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001435,6708,4439,256x256,256,169,65536,8688,0.13256836,13.2568,1,0.01733171,0,0.0,0,0.0,1,0.0114929,0,0.0,ok,
001436,1024,768,256x256,256,192,65536,28752,0.4387207,43.8721,1,0.37249756,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001437,3072,2304,256x256,256,192,65536,40129,0.61231995,61.232,1,0.01968794,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001438,6602,4382,256x256,256,170,65536,18130,0.27664185,27.6642,0,0.0,0,0.0,0,0.0,1,0.00784173,0,0.0,ok,
001439,1504,1129,256x256,256,192,65536,9637,0.14704895,14.7049,1,0.11521387,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001440,2592,1936,256x256,256,191,65536,11460,0.17486572,17.4866,1,0.02868409,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001441,2048,1536,256x256,256,192,65536,8775,0.13389587,13.3896,1,0.01222356,0,0.0,0,0.0,0,0.0,1,0.02963543,ok,
001442,4288,2848,256x256,256,170,65536,2922,0.04458618,4.4586,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001443,4288,2848,256x256,256,170,65536,2230,0.0340271,3.4027,1,0.00954814,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001444,4288,2848,256x256,256,170,65536,11959,0.18247986,18.248,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07051541,ok,
001445,3008,2000,256x256,256,170,65536,188,0.00286865,0.2869,0,0.0,0,0.0,0,0.0,1,0.00282646,0,0.0,ok,
001446,3872,2592,256x256,256,171,65536,41694,0.63619995,63.62,1,0.0095233,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001447,3072,2304,256x256,256,192,65536,6509,0.09931946,9.9319,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001448,4288,2848,256x256,256,170,65536,6424,0.09802246,9.8022,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001449,640,480,256x256,256,192,65536,32472,0.4954834,49.5483,1,0.33877279,0,0.0,0,0.0,0,0.0,1,0.01780273,ok,
001450,6662,4382,256x256,256,168,65536,28412,0.43353271,43.3533,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001451,640,480,256x256,256,192,65536,12555,0.1915741,19.1574,1,0.0219401,1,0.00395182,0,0.0,0,0.0,0,0.0,ok,
001452,2592,1936,256x256,256,191,65536,23664,0.36108398,36.1084,1,0.10679734,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001453,1024,768,256x256,256,192,65536,26830,0.40939331,40.9393,1,0.2134641,0,0.0,0,0.0,1,0.01826986,0,0.0,ok,
001454,3072,2304,256x256,256,192,65536,7114,0.10855103,10.8551,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001455,4288,2848,256x256,256,170,65536,18019,0.27494812,27.4948,0,0.0,0,0.0,0,0.0,1,0.02502026,0,0.0,ok,
001456,767,576,256x256,256,192,65536,7087,0.10813904,10.8139,1,0.03404996,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001457,6682,4422,256x256,256,169,65536,14870,0.22689819,22.6898,1,0.09832721,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001458,1022,767,256x256,256,192,65536,4441,0.06776428,6.7764,1,0.00400957,1,0.00674981,0,0.0,0,0.0,0,0.0,ok,
001459,1024,768,256x256,256,192,65536,2090,0.03189087,3.1891,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001460,3072,2304,256x256,256,192,65536,6517,0.09944153,9.9442,1,0.03280103,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001461,4288,2848,256x256,256,170,65536,6346,0.09683228,9.6832,1,0.00579239,0,0.0,0,0.0,1,0.00409639,0,0.0,ok,
001462,1024,768,256x256,256,192,65536,8373,0.12776184,12.7762,1,0.02746582,1,0.00676727,0,0.0,0,0.0,1,0.01930618,ok,
001463,640,480,256x256,256,192,65536,3571,0.05448914,5.4489,1,0.04090495,0,0.0,0,0.0,0,0.0,1,0.01768555,ok,
001464,4288,2848,256x256,256,170,65536,6270,0.09567261,9.5673,1,0.00666087,0,0.0,0,0.0,1,0.00447773,0,0.0,ok,
001465,2048,1536,256x256,256,192,65536,4884,0.07452393,7.4524,1,0.02999369,0,0.0,0,0.0,0,0.0,1,0.01063093,ok,
001466,3008,2000,256x256,256,170,65536,3813,0.05818176,5.8182,1,0.01530236,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001467,1504,1129,256x256,256,192,65536,20407,0.31138611,31.1386,1,0.04455612,0,0.0,0,0.0,1,0.01062416,0,0.0,ok,
001468,1024,768,256x256,256,192,65536,2244,0.03424072,3.4241,0,0.0,0,0.0,0,0.0,0,0.0,1,0.00877762,ok,
001469,3072,2304,256x256,256,192,65536,7263,0.11082458,11.0825,1,0.12352781,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001470,1024,768,256x256,256,192,65536,3461,0.05281067,5.2811,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001471,640,480,256x256,256,192,65536,5663,0.08641052,8.6411,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001472,962,722,256x256,256,192,65536,13562,0.2069397,20.694,1,0.2158462,0,0.0,0,0.0,1,0.00201997,1,0.01061385,ok,
001473,2314,2067,256x256,256,229,65536,15907,0.24272156,24.2722,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02849423,ok,
001474,2048,1536,256x256,256,192,65536,24255,0.37010193,37.0102,1,0.20849133,0,0.0,0,0.0,0,0.0,1,0.0023934,ok,
001475,1024,768,256x256,256,192,65536,5845,0.08918762,8.9188,1,0.03549194,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001476,6648,4419,256x256,256,170,65536,5156,0.07867432,7.8674,1,0.0331348,0,0.0,1,0.02241565,0,0.0,1,0.003396,ok,
001477,1024,768,256x256,256,192,65536,25122,0.3833313,38.3331,1,0.17091497,0,0.0,0,0.0,1,0.00184504,0,0.0,ok,
001478,4288,2848,256x256,256,170,65536,1472,0.02246094,2.2461,1,0.00711238,0,0.0,1,0.00415878,0,0.0,1,0.00773332,ok,
001479,3008,2000,256x256,256,170,65536,2862,0.04367065,4.3671,1,0.02550432,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001480,722,542,256x256,256,192,65536,13854,0.21139526,21.1395,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001481,3072,2304,256x256,256,192,65536,7469,0.1139679,11.3968,1,0.00521398,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001482,640,480,256x256,256,192,65536,10611,0.16191101,16.1911,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001483,640,480,256x256,256,192,65536,21428,0.32696533,32.6965,1,0.06160807,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001484,1024,768,256x256,256,192,65536,9596,0.14642334,14.6423,1,0.00735219,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001485,4288,2848,256x256,256,170,65536,367,0.00559998,0.56,1,0.00199112,0,0.0,0,0.0,0,0.0,1,0.00356659,ok,
001486,4288,2848,256x256,256,170,65536,1624,0.02478027,2.478,1,0.03552318,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001487,6621,4401,256x256,256,170,65536,9282,0.14163208,14.1632,1,0.11790159,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001488,1024,768,256x256,256,192,65536,10946,0.16702271,16.7023,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001489,4288,2848,256x256,256,170,65536,1005,0.01533508,1.5335,0,0.0,0,0.0,0,0.0,1,0.0025662,0,0.0,ok,
001490,4288,2848,256x256,256,170,65536,2204,0.03363037,3.363,1,0.01978084,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001491,4288,2848,256x256,256,170,65536,6525,0.0995636,9.9564,1,0.03039086,1,0.00895201,0,0.0,1,0.0081511,0,0.0,ok,
001492,3072,2304,256x256,256,192,65536,6381,0.09736633,9.7366,1,0.10469606,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001493,1024,768,256x256,256,192,65536,7054,0.1076355,10.7635,1,0.01342392,1,0.01588058,0,0.0,0,0.0,0,0.0,ok,
001494,6668,4439,256x256,256,170,65536,14769,0.22535706,22.5357,0,0.0,0,0.0,0,0.0,0,0.0,1,0.12842233,ok,
001495,3872,2592,256x256,256,171,65536,41841,0.63844299,63.8443,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001496,2655,2292,256x256,256,221,65536,13323,0.20329285,20.3293,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001497,4288,2848,256x256,256,170,65536,5071,0.07737732,7.7377,0,0.0,0,0.0,0,0.0,1,0.01080098,0,0.0,ok,
001498,3008,2000,256x256,256,170,65536,6894,0.10519409,10.5194,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001499,3072,2304,256x256,256,192,65536,42573,0.64961243,64.9612,1,0.04472182,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001500,4288,2848,256x256,256,170,65536,2730,0.04165649,4.1656,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001501,3008,2000,256x256,256,170,65536,1893,0.02888489,2.8885,1,0.00565625,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001502,3008,2000,256x256,256,170,65536,750,0.01144409,1.1444,0,0.0,0,0.0,0,0.0,1,0.00437434,0,0.0,ok,
001503,1024,768,256x256,256,192,65536,5340,0.08148193,8.1482,1,0.0141805,0,0.0,0,0.0,0,0.0,1,0.02205912,ok,
001504,3024,2016,256x256,256,171,65536,2863,0.04368591,4.3686,0,0.0,0,0.0,0,0.0,1,0.01135394,0,0.0,ok,
001505,640,480,256x256,256,192,65536,7509,0.11457825,11.4578,1,0.06443685,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001506,4288,2848,256x256,256,170,65536,492,0.00750732,0.7507,1,0.00967563,0,0.0,0,0.0,0,0.0,1,0.00213581,ok,
001507,3872,2592,256x256,256,171,65536,1130,0.01724243,1.7242,0,0.0,0,0.0,0,0.0,1,0.00106056,0,0.0,ok,
001508,4288,2848,256x256,256,170,65536,12029,0.18354797,18.3548,0,0.0,0,0.0,0,0.0,1,0.0090416,0,0.0,ok,
001509,4288,2848,256x256,256,170,65536,3386,0.05166626,5.1666,1,0.00785066,0,0.0,0,0.0,1,0.00100784,0,0.0,ok,
001510,1024,768,256x256,256,192,65536,5319,0.0811615,8.1161,0,0.0,0,0.0,0,0.0,0,0.0,1,0.00233205,ok,
001511,3072,2304,256x256,256,192,65536,2742,0.0418396,4.184,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01333717,ok,
001512,1502,1036,256x256,256,177,65536,26492,0.40423584,40.4236,0,0.0,0,0.0,0,0.0,0,0.0,1,0.46117082,ok,
001513,640,480,256x256,256,192,65536,4856,0.07409668,7.4097,1,0.05397786,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001514,1024,768,256x256,256,192,65536,19372,0.29559326,29.5593,1,0.10193253,0,0.0,0,0.0,0,0.0,1,0.00682576,ok,
001515,1024,768,256x256,256,192,65536,14028,0.21405029,21.405,1,0.05196635,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001516,4288,2848,256x256,256,170,65536,2668,0.04071045,4.071,1,0.00378211,1,0.01895011,0,0.0,0,0.0,0,0.0,ok,
001517,3872,2592,256x256,256,171,65536,1060,0.01617432,1.6174,1,0.00202198,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001518,640,480,256x256,256,192,65536,12680,0.19348145,19.3481,1,0.07763346,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001519,640,480,256x256,256,192,65536,12928,0.19726562,19.7266,1,0.12752604,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001520,1024,768,256x256,256,192,65536,12199,0.18614197,18.6142,1,0.01286316,0,0.0,0,0.0,1,0.0010821,0,0.0,ok,
001521,6695,4497,256x256,256,172,65536,8290,0.12649536,12.6495,1,0.07732866,0,0.0,0,0.0,0,0.0,1,0.01485073,ok,
001522,4288,2848,256x256,256,170,65536,8209,0.1252594,12.5259,0,0.0,0,0.0,0,0.0,1,0.00545191,0,0.0,ok,
001523,1024,768,256x256,256,192,65536,7274,0.11099243,11.0992,1,0.00178782,0,0.0,0,0.0,1,0.00309881,0,0.0,ok,
001524,4288,2848,256x256,256,170,65536,14130,0.21560669,21.5607,1,0.01007458,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001525,4288,2848,256x256,256,170,65536,4172,0.06365967,6.366,1,0.00856814,0,0.0,0,0.0,1,0.00838815,0,0.0,ok,
001526,1024,768,256x256,256,192,65536,15412,0.23516846,23.5168,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0158933,ok,
001527,6648,4419,256x256,256,170,65536,15842,0.24172974,24.173,1,0.07162152,0,0.0,0,0.0,0,0.0,1,0.00650327,ok,
001528,4288,2848,256x256,256,170,65536,6922,0.10562134,10.5621,1,0.05808156,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001529,4288,2848,256x256,256,170,65536,694,0.0105896,1.059,1,0.01606931,0,0.0,0,0.0,0,0.0,1,0.00339414,ok,
001530,640,480,256x256,256,192,65536,27402,0.41812134,41.8121,1,0.1267806,1,0.05505859,0,0.0,0,0.0,0,0.0,ok,
001531,3072,2304,256x256,256,192,65536,1591,0.02427673,2.4277,1,0.00229814,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001532,3072,2304,256x256,256,192,65536,5751,0.0877533,8.7753,0,0.0,0,0.0,0,0.0,0,0.0,1,0.01689996,ok,
001533,919,802,256x256,256,223,65536,17987,0.27445984,27.446,1,0.18121318,0,0.0,0,0.0,0,0.0,1,0.00120889,ok,
001534,2048,1536,256x256,256,192,65536,2621,0.03999329,3.9993,1,0.00865968,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001535,2592,1944,256x256,256,192,65536,9102,0.1388855,13.8885,1,0.14556125,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001536,6688,4439,256x256,256,170,65536,6477,0.09883118,9.8831,1,0.14016648,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001537,3072,2304,256x256,256,192,65536,48127,0.73435974,73.436,1,0.00827916,0,0.0,0,0.0,0,0.0,1,0.0438094,ok,
001538,640,480,256x256,256,192,65536,47959,0.73179626,73.1796,1,0.34631185,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001539,3072,2304,256x256,256,192,65536,37762,0.57620239,57.6202,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,ok,
001540,4288,2848,256x256,256,170,65536,3666,0.05593872,5.5939,1,0.01787774,0,0.0,0,0.0,1,0.00434655,1,0.00816461,ok,
